KEGG	SH-CON_vs_SH-H_p	SH-CON_vs_SH-H_fc	SH-NAC_vs_SH-H_p	SH-NAC_vs_SH-H_fc	SH-10_vs_SH-H_p	SH-10_vs_SH-H_fc	SH-100_vs_SH-H_p	SH-100_vs_SH-H_fc	SH-103_vs_SH-H_p	SH-103_vs_SH-H_fc	SH-100_vs_SH-NAC_p	SH-100_vs_SH-NAC_fc	SH-100_vs_SH-CON_p	SH-100_vs_SH-CON_fc	SH-100_vs_SH-10_p	SH-100_vs_SH-10_fc
C00105	0.34281752399102	1.24054476193741	8.71549873588158e-08	2.6455105695611	1.27520088675911e-06	2.08965398938944	0.0212574391550343	1.26198741707546	0.000109142667062326	0.0820993335620514	4.29893265435243e-07	0.477029814809934	0.929245997713342	1.01728487016024	1.52251187457688e-05	0.603921713108201
C02155	0.234452422389524	0.907948518805259	5.90386260625988e-06	1.94410346699575	0.0150890139798729	1.22963819199088	0.000395486852464175	1.47685361473806	0.000169950347589036	0.330868209244797	0.00035652520007378	0.759657929636977	7.74919774574726e-05	1.62658298807669	0.0116792224625533	1.20104728720806
C05282	0.00294749624593182	2.84264099816132	3.36151003080622e-05	1.62478762121033	9.64093029117597e-06	1.68926749421998	1.65137733321257e-08	1.6625024477542	0.000876635847357086	1.27615042864391	0.492907948954157	1.02321215773159	0.0145715866939466	0.584844322174184	0.597524390569161	0.984155826973907
C05283	0.23032784559738	0.711523596562874	0.333343594608785	1.3044808361866	0.743695925916504	1.06668698617058	0.0656183162671466	0.459033563413711	0.026046774951939	0.408946500806941	0.0224510851973024	0.351889848190954	0.290231218814612	0.645141729144536	0.0241344490580261	0.430335768004116
C03431	1.84456966116497e-12	5.54247701780416	0.803026599237503	1.05294889367283	5.45606866762249e-06	8.76968458458154	0.12467593967402	0.652618011054112	0.0103468125653271	1.78407515124315	0.171268093569132	0.619800272335813	4.63490142730963e-06	0.117748437920031	2.38622341101514e-08	0.0744175009670832
C10454	0.0926805008364599	1.0671482663035	0.203698999241365	1.04104052926252	0.673984808039132	1.01320339614353	0.592992592549642	1.0198282099119	0.0149934021957075	1.09336160331255	0.522401140664373	0.979623925529926	0.235823668116034	0.955657467771082	0.842808957326118	1.0065384835795
C11016	0.797022686288289	0.991689733528797	0.992527458144064	1.00035258579663	0.32690867300012	0.963764367879547	0.75809289457042	1.01385149188419	0.898130509384512	0.994552875043099	0.733452276315992	1.01349414824255	0.529098259153589	1.02234747180102	0.212022799047006	1.05197030070207
C07430	0.026012105630667	3.11384411383821	0.0676739752851536	2.46941859803812	0.000163585478538848	7.98600286003541	0.0225196833332276	3.8424107664959	0.107619593333338	2.78788130734929	0.20375551085213	1.55599814853123	0.487757094019027	1.23397659806407	0.00327718706514195	0.481143174356297
C07514	0.171524681363606	1.83960726450843	0.464451421150225	0.736323155911493	0.178553400466875	0.550425069133801	0.688601899976625	1.19285086525627	0.255997440231236	1.35633037722627	0.38029303449045	1.62000998566946	0.340132368417553	0.648426916043417	0.212430806052931	2.1671448706605
C01869	0.00507218128103323	1.28082748825296	3.93743833007222e-07	1.5847941740566	4.54328474103097e-05	1.59691120464791	0.00087452618073961	1.28008087658331	9.3061099740922e-07	0.624999935437857	0.000387031870767197	0.807726894469007	0.991558923339109	0.999417086472224	0.000849086560499837	0.80159803053392
C11696	0.000185317707644244	4.86912583099836	0.0359568997154542	2.38667828890821	0.414957970615593	1.54555072914188	0.366112438986387	0.612948520592249	0.122202645280698	2.12004933787216	0.0106589775004753	0.256820755206452	1.09817798489924e-05	0.125884715628014	0.164110181132397	0.396589066301673
C02083	0.00404962834099974	1.23866493775035	0.00840021907442892	1.45500768949478	2.55308380464061e-05	1.43471219464317	0.00102176684180196	1.30115078578823	5.22630445626923e-05	0.699773252972045	0.214354132795208	0.894256982408136	0.372712391729807	1.05044612641686	0.0570453618572194	0.906907176677236
C14403	0.877274143742449	0.951183542895091	0.595402650185049	1.26525822290283	0.710360267797984	0.883415722133511	0.301899968996285	1.44530359431282	0.383735639656036	1.46209678830692	0.742913476265187	1.14229930946184	0.243088871673866	1.51947918475733	0.188757727462551	1.63604015425751
C07131	0.0876126754961834	0.969554323703328	0.00359274921101096	0.938376015901877	0.041660394751234	0.956927283079284	0.892489983946137	1.00194612258141	0.233230408859559	1.02412560340196	0.000220347699603682	1.06774481189019	0.032362216997314	1.0334089571736	0.0227681232719113	1.04704520426804
C02993	5.07618040730625e-05	1.52141734633249	0.000338339667726957	0.528429067516977	0.000106193060512771	0.358225814142181	0.00380862036342529	1.31230353914827	7.94148213807376e-05	1.4654720789744	0.000120166967132775	2.4834052852441	0.0255772107910167	0.862553291055669	6.06380488847382e-05	3.66334163351895
C02385	0.594119394054153	1.21118022439874	0.0328150040546039	7.94923322384782	0.0779302171614517	6.60469279704959	0.212654093511073	2.17067116646911	0.0347652264542612	0.158393588946836	0.0549264105468418	0.273066735538349	0.29470322116621	1.79219501998283	0.138880577999032	0.328655886529466
C02227	8.89110665258389e-06	1.29625776825906	4.82780544629004e-06	1.66054706351493	0.000109035607032832	1.69886954554014	4.67739589140828e-06	1.36284042163439	7.45837925716734e-06	0.598479425406503	5.78437307349061e-06	0.820717733076245	0.0242435905837414	1.05136528783527	0.00436156905697984	0.802204280612429
C03619	0.977393735197709	1.00647258270486	0.477869761842733	0.777828548141501	0.651707353564139	0.862755306038359	0.217758140037243	0.652596526575331	0.658612017094202	0.869457349801119	0.672964373829936	0.838997910445185	0.125398865032407	0.64839970585339	0.474677456929319	0.756409751418343
C00548	0.94979801792436	1.03228233106951	0.111936579904601	0.117428312947915	0.427998014061609	0.527884189478278	0.23903094682755	0.361050427162755	0.38106681085852	0.550748857202424	0.338704292062545	3.07464544196338	0.0707553784826556	0.349759379092233	0.706509347196653	0.683957645178939
C02886	0.631647232744931	0.841539608172396	0.227273192751278	1.37607078403432	0.61168511359871	1.27982474754276	0.603798268737033	1.11677664442549	0.952607188424641	1.01423397587086	0.26894838803017	0.81156918479975	0.321085134662767	1.32706367422305	0.750362147730528	0.872601226511426
C08481	0.339593862069163	1.11226659009392	0.0901952468787953	1.22550027084039	0.500164931224363	1.11119265444848	0.0876241519976747	1.22815235655124	0.245450241074049	0.83151984301064	0.944694302694	1.0021640841491	0.0301058095807651	1.10418884059759	0.394416509939249	1.10525600725898
C17205	0.6844989350141	1.20835834830251	0.77848648253835	0.857859147660789	0.628572816464592	1.46144094769408	0.260385911504731	1.59419454857703	0.0431793597575369	2.65663506961572	0.129211075132008	1.85834067623349	0.408122921239358	1.31930610717966	0.885256994840752	1.09083747180645
C21026	5.17167871694192e-07	0.827548593509291	0.000719051090506736	0.920948727398942	1.21937263140229e-07	0.795581553855962	1.62885458135431e-07	0.823370320121333	3.00415114034256e-08	0.235434687289019	0.000278633602491686	0.894045776518741	0.592444972175093	0.994951023516046	0.032236450684193	1.0349288720065
C02115	3.15867581090393e-06	1.31847379500603	2.09511661155687e-07	1.49193339791029	7.66373859065033e-08	1.51432634924669	0.000253390614274772	1.19778763815817	1.15652424268583e-05	0.669822613756881	6.40786764587946e-05	0.802842566454964	0.00163845690978462	0.908465259374149	1.1352107344515e-05	0.790970611291296
C14308	0.526759565935231	0.862921867932668	0.000950142628872938	0.23468906561462	0.000303782187581038	0.227298553844038	0.0605084076088539	0.557121028831033	0.000748916517216558	4.72482063925371	0.155768345676199	2.37386870739804	0.274930510602623	0.645621636829934	0.138930051259429	2.45105399664489
C11071	7.3971910839688e-10	1.47599850477756	0.00140096340025795	1.17167570333869	1.01559754272886e-10	1.82816076526229	8.17898081171296e-08	2.1875618127406	1.10457188362201e-07	0.709616001510892	2.96146087735293e-09	1.8670369339461	1.03387372629206e-06	1.48208945040244	8.77409053533681e-05	1.19659159867527
C21030	4.27783456158832e-08	0.505927659407261	1.6890177480906e-07	2.40467349346343	5.60216314355927e-08	3.01619135392184	2.69603381940081e-06	1.7955092113385	4.31697178023139e-07	0.596090597291764	2.89976438437053e-06	0.746674846385254	9.51655713869997e-08	3.54894455353973	2.06582925312623e-08	0.595290218905995
C11171	0.989406601273959	0.998481969773225	0.0214156794411021	1.38256383690361	0.932980636990438	1.02021607433077	0.757621850761144	0.938659877002499	0.292690954353265	0.863284240860699	0.0474561189765462	0.678926970276265	0.727784786923696	0.940086957419659	0.761729678714883	0.920059878117716
C02752	0.531405093408754	1.27177213015135	0.333412092944426	0.632389491290535	0.830429469463383	0.933772961907511	0.384652256940949	1.27047624652952	0.801009061582653	1.07922503266382	0.0623205886840565	2.00900910598122	0.997182734077343	0.998981041028414	0.12649539823805	1.36058367328841
C00919	3.56383180642002e-06	1.58428672840546	9.47837374966948e-08	2.99445511689387	1.44276624434949e-05	2.91438179226663	1.36205007024352e-05	1.81652328634386	8.61770559394805e-05	0.569783989880612	6.61043751962485e-07	0.606628991062698	0.0128297800108241	1.14658745400975	5.99949729299184e-05	0.623296265150998
C06685	0.0923804725914597	1.35011462520547	0.568078910418623	1.10172227942809	0.722768216410337	0.917880500118413	0.387523637357584	0.844174644331021	0.192456823194006	0.709970616806452	0.00318485310845299	0.766231799151088	0.000170428958976995	0.625261461931462	0.669047705032194	0.919699943753154
C04337	5.14875309841099e-08	2.00336964184144	1.94245686999631e-10	3.16542555376219	6.41484821367006e-09	4.34763998380054	0.001883409084263	1.2219915086769	6.63741496680767e-06	0.292466622676687	6.94519053533588e-09	0.386043357495657	1.9068845062107e-07	0.609968067377562	2.14103707992149e-07	0.281070077842252
C21602	0.0215889660535839	0.607146853354076	4.25806055109382e-05	1.58988442178199	0.00398831353900845	0.357388407079699	1.51574121980901e-05	1.37939829700871	4.44738329484314e-07	0.488687095233503	0.00142043031164181	0.86760916586794	0.0016305059267457	2.27193518238374	0.000539621021909601	3.85966156059756
C21160	0.00131221994079317	0.830234643369801	0.196431018560325	0.714646434279629	2.40671235521867e-07	0.144735884905752	0.197458583519317	0.786831298695758	0.000421374139844935	0.307926943196022	0.762037455713245	1.10100780043616	0.771268116702085	0.947721592900683	0.00944362482478014	5.43632492528112
C21730	0.139596184816258	0.598476381879236	0.132632461930557	1.34295912227812	0.255548624476169	0.691614737796712	0.841197709247018	0.947748188805553	0.0515066501409839	0.504315921006233	0.086411415702211	0.705716334237965	0.183401990853469	1.5836016549719	0.330334687315468	1.37034122758114
C07151	0.0709091624544639	0.963817195213473	0.994910692362713	0.99989177383345	0.57299747068865	1.01248148598953	0.0371307472798006	0.944790906111678	8.14687557539558e-07	0.5482485110957	0.0248615244417678	0.94489316827708	0.336599243393935	0.980259442147034	0.0170061240385628	0.933143883799814
C02846	0.271853663103797	1.48308631759042	0.346667163831036	2.09499693196168	0.433757769347121	1.73981428453673	0.871012353719027	0.982535606673813	0.0116377817463991	1.24180067711572	0.340433065629365	0.468991429860378	0.260614595209113	0.662493878488572	0.424777515163292	0.564735911991572
C07881	0.285873367479507	1.06404548657805	0.949480083732528	1.0036233220189	0.83612589838484	0.99137629280955	0.21062727514938	1.0571797074687	0.0435106857009755	1.15821178753852	0.32772990227575	1.05336303399373	0.896987911291997	0.993547475934106	0.0833558750798069	1.06637582029792
C08019	0.391849965627749	0.733220333133805	0.747804095542394	1.08179603603846	0.510891295372233	0.809911430088364	0.260728663713578	0.656068588512717	0.232163910154905	0.648902666768695	0.175303198920799	0.606462370591822	0.819136765983327	0.894776861559009	0.634008448119073	0.81004979574265
C07868	0.261085936863254	1.02065373825612	0.000110046704011516	0.886218749723025	4.17523369624942e-05	0.8414745901089	0.0591083006448301	0.946302215056485	0.030334586751053	0.937430179626071	0.0374550734969332	1.06779755602354	0.0172003866617575	0.927153038868329	0.00364766302618683	1.12457610268899
C16930	0.0327188810552821	1.2982266816061	0.205785148961306	1.14644023573791	0.0706264459292146	0.762503019124463	0.892281234037013	0.985529027482839	0.00374373817413465	1.513514048733	0.00608163595180322	0.859642741733067	0.00119773311482047	0.759134780887103	0.00829660347145251	1.29249196759177
C01746	2.76388124082577e-06	1.24651340787324	3.73935135159283e-07	1.53534471898194	4.26144720790586e-07	1.51418673687632	4.76663887206867e-09	1.24937132179563	1.35751464911367e-10	0.635793189313128	2.36791396181679e-06	0.813739941492793	0.827220958426471	1.00229272617875	3.37827342268599e-06	0.825110464494635
C20674	0.000238162297053452	2.2549981629683	0.000951372796103335	1.95846578290276	0.000146089148061133	1.91784740546943	0.00209766068240449	1.89325218313591	0.0368154875926296	1.48375466420056	0.737733950908984	0.966701690508884	0.0877515321401105	0.839580366062819	0.886427007592836	0.987175610393517
C04092	0.810973080680887	1.12863977785198	0.696223903949068	0.785348912178941	0.452724393102343	0.591485354021753	0.831413938248767	1.18941294923031	0.533748481738092	0.650810220107259	0.607466028078397	1.51450257431477	0.936946709047633	1.05384638444517	0.449095046795059	2.01089163263808
C07246	0.00195441970524491	0.671903465877435	0.253674542353951	1.08289783274618	0.000220824039577954	0.78102704154597	9.34606409237467e-06	1.29445832532879	1.16882241826934e-08	0.377838819241981	0.0223095521632913	1.19536514543215	6.66056065281887e-05	1.92655402311158	5.21571479247034e-07	1.65737965073083
C00261	1.24025748790508e-07	1.27562910176341	3.12015105201792e-06	1.52822271960783	4.90278119845568e-08	1.53206068848089	0.000324940956099656	1.31963321182492	1.39677979786869e-08	0.65759697538734	0.00135789136880936	0.863508436887756	0.270428290097498	1.03449600671597	0.00135969135988548	0.86134525984959
C00587	0.0507296095767438	1.6377918819134	0.196368420222421	8.89189041635441	0.108213365160534	1.30543607774555	0.628041066357656	1.07650925688837	0.248618170981203	1.22437781092487	0.199869801306762	0.1210664106823	0.072150919244494	0.65729307171233	0.161489881316713	0.824635748345082
C00805	0.322474099071039	1.82222523905544	0.523662172703866	1.68951030470158	0.0387304723589537	3.35917234896496	0.136943660321075	2.19366739542491	0.000365780117946335	4.18093176609563	0.671719749678896	1.29840427094191	0.700008853144105	1.20383987029068	0.284631191689607	0.653038060432007
C14214	0.00154914409365129	0.81918952989843	0.0114921905974959	1.18902184377306	7.11090038836202e-05	1.25867192398749	0.00123562444182947	1.24668913130211	0.00749583071413448	1.57539363159785	0.373424899700767	1.04849977132973	3.85173438957949e-05	1.52185676916145	0.797154454605567	0.990479812525397
C11045	0.000118096783960517	2.3885921801303	5.8357759249597e-09	1.697647737902	0.108653802495706	1.61428699107922	1.35495530153991e-07	1.62464739980446	0.61874265146118	1.02130537037158	0.0275792523417287	0.956999125043599	0.00105003183290594	0.680169437595596	0.974019117748796	1.0064179472315
C01047	0.511055643301364	0.883044745644472	2.55406108698802e-05	2.76443088243117	0.121807603786506	1.3168501217927	0.20971952632859	1.55622842370302	0.00577790502261207	0.224617788055989	0.0267345556193987	0.562947127234522	0.13677339155886	1.76234378991434	0.555323399239089	1.18178097715817
C01494	0.2674636085745	1.15384700339222	0.371375099817786	1.09983296033834	0.626438173614895	1.05016360354697	0.850616191018949	0.978157074649055	0.920036695101351	1.0141010431758	0.183995078338767	0.889368758641446	0.16317000624956	0.847735507197532	0.371229598231217	0.931433037048031
C07480	0.00440534374563262	0.751828251852773	0.00595268363582521	0.736876370587963	4.08007889825419e-08	2.30545029782782	0.993442311040389	1.00049090939149	0.00329116136683208	0.74616055524709	0.00406988643809621	1.35774595213738	0.000510327393309213	1.33074396569419	8.62327718097733e-09	0.433967676654815
C06593	0.191852624071599	1.13265913893867	0.865175067066107	0.98437766085975	0.942923784861645	1.00660206212122	0.980645543416038	1.00250038171282	0.659946683354747	1.04873712031948	0.865297928939955	1.01841033332395	0.257270366857985	0.88508567780788	0.969411521098769	0.995925221532174
C14604	0.879917421579902	1.05534764381158	0.664938876783815	1.20128292514575	0.180802897402236	0.373022588596089	0.387144525346301	0.576294851168824	0.240941043776267	1.44818250247735	0.20293902262927	0.479732824887111	0.230719923326825	0.546071102302771	0.649071887671505	1.54493285068277
C06333	0.365183114559484	0.939033169301163	0.000382671279028547	0.639518803209772	0.000178106075686911	0.341055626020264	0.286552003766517	0.827087713656121	9.24658142646064e-05	1.40882191132105	0.25344046058918	1.29329694374103	0.477048304358525	0.880786473465731	0.0202765549377102	2.42508157190458
C11348	0.00052523483496097	1.87767394394817	0.170512463155932	0.808005001973634	3.15462714797478e-06	0.127507066778453	1.55363116778803e-05	0.0187894433890477	1.5339057806604e-05	0.0131825856383206	0.00221130831090522	0.0232541176640646	6.24101888365617e-05	0.0100067657910506	0.122515318724847	0.147360015909509
C00090	0.902209192939042	1.06203299714553	0.124415892868057	0.310326692462807	0.697949741300018	1.37626605913482	0.48146523070868	1.43072639029102	0.604175848733723	1.68179055241227	0.0716721368418478	4.61038777855854	0.537363812307341	1.3471581336328	0.956735262829324	1.03957107769586
C03198	4.82068186805159e-06	0.551806785947007	4.44706778435309e-08	2.61326223823231	1.15215770040953e-07	3.10002311446149	5.73595191596939e-07	1.80223153272226	3.07422120633402e-08	0.327842103482585	3.01717106831812e-07	0.689648174743206	1.98093099196461e-06	3.26605539949872	7.11701490555962e-08	0.581360675768809
C06180	5.37671386179976e-06	1.39663249091069	1.90328925533158e-05	0.677692042182826	0.00580006397118646	1.1255474221389	0.993647888948119	0.999727766869455	0.00027497626835135	0.779392272457111	5.87166845477626e-06	1.47519478559813	3.50465169487167e-06	0.715813052736279	0.00110284234387386	0.888214700869421
C00745	0.00177925991104706	1.52365075824774	0.303520164067793	0.814340804792843	0.100329887012371	0.865871357653498	0.000182000537773658	0.422139270170427	0.0376256137935592	0.654485920735614	0.0611610629705768	0.518381576467624	1.48727166701645e-05	0.277057762669907	0.000935351623686082	0.487531163190823
C07635	0.00160374165979997	1.28331993570427	0.00319682932420374	1.14314019104202	0.00237416074102328	0.826752290727869	0.0202564779228237	0.602742164701905	0.000316053005549684	0.698252587624304	0.0073591025546779	0.527268806945263	0.00176592687043862	0.469674122510322	0.110634556102142	0.72904807336095
