c_number	entry	name
C05488	M00109	C21_Steroid_hormone_biosynthesis_progesterone_cortisol_cortisone
C05290	M00110	C19_C18_Steroid_hormone_biosynthesis_pregnenolone_androstenedione_estrone
C05297	M00110	C19_C18_Steroid_hormone_biosynthesis_pregnenolone_androstenedione_estrone
C05138	M00110	C19_C18_Steroid_hormone_biosynthesis_pregnenolone_androstenedione_estrone
C01953	M00110	C19_C18_Steroid_hormone_biosynthesis_pregnenolone_androstenedione_estrone
C00280	M00110	C19_C18_Steroid_hormone_biosynthesis_pregnenolone_androstenedione_estrone
C01227	M00110	C19_C18_Steroid_hormone_biosynthesis_pregnenolone_androstenedione_estrone
C00468	M00110	C19_C18_Steroid_hormone_biosynthesis_pregnenolone_androstenedione_estrone
C05427	M00112	Tocopherol_tocotorienol_biosynthesis_homogentisate_phytyl_geranylgeranyl_PP_tocopherol_tocotorienol
C15882	M00112	Tocopherol_tocotorienol_biosynthesis_homogentisate_phytyl_geranylgeranyl_PP_tocopherol_tocotorienol
C02483	M00112	Tocopherol_tocotorienol_biosynthesis_homogentisate_phytyl_geranylgeranyl_PP_tocopherol_tocotorienol
C02477	M00112	Tocopherol_tocotorienol_biosynthesis_homogentisate_phytyl_geranylgeranyl_PP_tocopherol_tocotorienol
C15883	M00112	Tocopherol_tocotorienol_biosynthesis_homogentisate_phytyl_geranylgeranyl_PP_tocopherol_tocotorienol
C14151	M00112	Tocopherol_tocotorienol_biosynthesis_homogentisate_phytyl_geranylgeranyl_PP_tocopherol_tocotorienol
C00353	M00112	Tocopherol_tocotorienol_biosynthesis_homogentisate_phytyl_geranylgeranyl_PP_tocopherol_tocotorienol
C14154	M00112	Tocopherol_tocotorienol_biosynthesis_homogentisate_phytyl_geranylgeranyl_PP_tocopherol_tocotorienol
C00544	M00112	Tocopherol_tocotorienol_biosynthesis_homogentisate_phytyl_geranylgeranyl_PP_tocopherol_tocotorienol
C20738	M00112	Tocopherol_tocotorienol_biosynthesis_homogentisate_phytyl_geranylgeranyl_PP_tocopherol_tocotorienol
